datetimeobject,STUSPS,positiveRate,testRate,ndays,label
2020-08-25,AK,774.5251488288485,45633.69307424697,216.0,
2020-08-26,AK,781.7700893314834,45766.6992461161,217.0,
2020-08-27,AK,792.979242561975,45960.262184827996,218.0,
2020-08-28,AK,809.6562754170967,46413.822799691065,219.0,
2020-08-29,AK,824.9663383660609,47255.466170912245,220.0,
2020-08-30,AK,831.9378848874642,47411.847528176666,221.0,
2020-08-31,AK,837.2690675214785,47656.67183836948,222.0,
2020-09-01,AK,842.0534621930298,51159.53222289811,223.0,
2020-09-02,AK,852.0323425079797,51518.90861122692,224.0,
2020-09-03,AK,866.5222235132494,51662.713845354694,225.0,
2020-09-04,AK,884.292832293297,52209.63850480832,226.0,
2020-09-05,AK,897.6891373736407,52628.61478104559,227.0,
2020-09-06,AK,909.8551695384425,52909.52709676097,228.0,
2020-09-07,AK,914.5028672193781,53123.321190084,229.0,
2020-09-08,AK,919.1505649003137,53538.1965566028,230.0,
2020-09-09,AK,928.1725662809534,53576.60841096583,231.0,
2020-09-10,AK,945.2596901079222,53732.44298026779,232.0,
2020-09-11,AK,960.1596620850393,53938.71873910696,233.0,
2020-09-12,AK,974.7862400809246,54628.08166278219,234.0,
2020-09-13,AK,983.2614534991011,54844.60969591755,235.0,
2020-09-14,AK,993.787121776514,55145.343075272205,236.0,
2020-09-15,AK,999.6650923729915,55652.62560744725,237.0,
2020-09-16,AK,1006.7733358850105,55849.46927393394,238.0,
2020-09-17,AK,1021.2632168902802,56847.22060843831,239.0,
2020-09-18,AK,1037.1200678017074,57179.39429563458,240.0,
2020-09-19,AK,1049.0127059852778,57802.322481870564,241.0,
2020-09-20,AK,1061.7255261125426,58359.362718629745,242.0,
2020-09-21,AK,1071.431012446261,58594.481542488844,243.0,
2020-09-22,AK,1077.9924679958172,58942.51208059654,244.0,
2020-09-23,AK,1085.5108024796834,59216.86294076236,245.0,
2020-09-24,AK,1085.5108024796834,59216.86294076236,246.0,
2020-09-25,AK,1121.1887170303946,60328.756262430885,247.0,
2020-09-26,AK,1136.6354769699744,60538.859537007294,248.0,
2020-09-27,AK,1152.4923278814017,60554.716387918714,249.0,
2020-09-28,AK,1168.6225727740605,60801.59115297077,250.0,
2020-09-29,AK,1185.7096966010295,61657.997799178454,251.0,
2020-09-30,AK,1200.199577606299,62498.82098845594,252.0,
2020-01-22,AZ,0.0,0.0,0.0,
2020-01-23,AZ,0.0,0.0,1.0,
2020-01-24,AZ,0.0,0.0,2.0,
2020-01-25,AZ,0.0,0.0,3.0,
2020-01-26,AZ,0.0,0.0,4.0,
2020-01-27,AZ,0.0,0.0,5.0,
2020-01-28,AZ,0.0,0.0,6.0,
2020-01-29,AZ,0.0,0.0,7.0,
2020-01-30,AZ,0.0,0.0,8.0,
2020-01-31,AZ,0.0,0.0,9.0,
2020-02-01,AZ,0.0,0.0,10.0,
2020-02-02,AZ,0.0,0.0,11.0,
2020-02-03,AZ,0.0,0.0,12.0,
2020-02-04,AZ,0.0,0.0,13.0,
2020-02-05,AZ,0.0,0.0,14.0,
2020-02-06,AZ,0.0,0.0,15.0,
2020-02-07,AZ,0.0,0.0,16.0,
2020-02-08,AZ,0.0,0.0,17.0,
2020-02-09,AZ,0.0,0.0,18.0,
2020-02-10,AZ,0.0,0.0,19.0,
2020-02-11,AZ,0.0,0.0,20.0,
2020-02-12,AZ,0.0,0.0,21.0,
2020-02-13,AZ,0.0,0.0,22.0,
2020-02-14,AZ,0.0,0.0,23.0,
2020-02-15,AZ,0.0,0.0,24.0,
2020-02-16,AZ,0.0,0.0,25.0,
2020-02-17,AZ,0.0,0.0,26.0,
2020-02-18,AZ,0.0,0.0,27.0,
2020-02-19,AZ,0.0,0.0,28.0,
2020-02-20,AZ,0.0,0.0,29.0,
2020-02-21,AZ,0.0,0.0,30.0,
2020-02-22,AZ,0.0,0.0,31.0,
2020-02-23,AZ,0.0,0.0,32.0,
2020-02-24,AZ,0.0,0.0,33.0,
2020-02-25,AZ,0.0,0.0,34.0,
2020-02-26,AZ,0.0,0.0,35.0,
2020-02-27,AZ,0.0,0.0,36.0,
2020-02-28,AZ,0.0,0.0,37.0,
2020-02-29,AZ,0.0,0.0,38.0,
2020-03-01,AZ,0.0,0.0,39.0,
2020-03-02,AZ,0.0,0.0,40.0,
2020-03-03,AZ,0.0,0.0,41.0,
2020-03-04,AZ,0.027477369981550318,0.3984218647324797,42.0,
2020-03-05,AZ,0.027477369981550318,0.41216054972325483,43.0,
2020-03-06,AZ,0.04121605497232548,0.4945926596679058,44.0,
2020-03-07,AZ,0.0686934249538758,0.6731955645479828,45.0,
2020-03-08,AZ,0.0686934249538758,0.6731955645479828,46.0,
2020-03-09,AZ,0.0686934249538758,0.6731955645479828,47.0,
2020-03-10,AZ,0.08243210994465096,0.783105044474184,48.0,
2020-03-11,AZ,0.12364816491697644,0.9342305793727108,49.0,
2020-03-12,AZ,0.12364816491697644,1.2502203341605396,50.0,
2020-03-13,AZ,0.12364816491697644,1.4150845540498416,51.0,
2020-03-14,AZ,0.16486421988930192,1.8272451037730961,52.0,
2020-03-15,AZ,0.16486421988930192,1.8272451037730961,53.0,
2020-03-16,AZ,0.2472963298339529,1.9646319536808479,54.0,
2020-03-17,AZ,0.2747736998155032,2.225666968505576,55.0,
2020-03-18,AZ,0.38468317974170446,2.418008558376428,56.0,
2020-03-19,AZ,0.604502139594107,3.00877201297976,57.0,
2020-03-20,AZ,0.8930145244003853,3.7918770574539447,58.0,
2020-03-21,AZ,1.4288232390406166,4.726107636826655,59.0,
2020-03-22,AZ,2.088280118597824,5.962589285996419,60.0,
2020-03-23,AZ,3.6407515225554175,7.886005184704941,61.0,
2020-03-24,AZ,4.9047105417067325,9.204918943819356,62.0,
2020-03-25,AZ,6.182408245848822,10.620003497869199,63.0,
2020-03-26,AZ,7.927221239677268,12.694544931476248,64.0,
2020-03-27,AZ,10.111672153210518,112.53356875943935,65.0,
2020-03-28,AZ,11.993871996946714,114.41576860317554,66.0,
2020-03-29,AZ,12.625851506522373,190.58303819203303,67.0,
2020-03-30,AZ,15.89565853432686,230.2466217604009,68.0,
2020-03-31,AZ,17.709164953109184,266.1320669563056,69.0,
2020-04-01,AZ,19.412761891965303,289.30922853574333,70.0,
2020-04-02,AZ,21.954418615258707,311.9917974555131,71.0,
2020-04-03,AZ,24.303733748681257,338.9745747773955,72.0,
2020-04-04,AZ,27.738404996375046,373.1426843494533,73.0,
2020-04-05,AZ,31.173076244068834,376.5773555971471,74.0,
2020-04-06,AZ,33.74221033734379,446.9743774898791,75.0,
2020-04-07,AZ,35.37711385124604,458.52861156712095,76.0,
2020-04-08,AZ,37.45165528485309,474.86390802115267,77.0,
2020-04-09,AZ,41.46335130215943,510.77683058703894,78.0,
2020-04-10,AZ,42.7547876912923,518.4155394419099,79.0,
2020-04-11,AZ,46.61535817370012,556.8289026761172,80.0,
2020-04-12,AZ,48.62120618235329,578.5222862765512,81.0,
2020-04-13,AZ,50.86061183584964,595.5307782951309,82.0,
2020-04-14,AZ,52.28943507489026,605.8210533532215,83.0,
2020-04-15,AZ,54.43266993345119,622.4998169320226,84.0,
2020-04-16,AZ,58.169592250942024,651.186191192761,85.0,
2020-04-17,AZ,61.920253253423645,676.3554620958612,86.0,
2020-04-18,AZ,64.83285447146798,701.291175354118,87.0,
2020-04-19,AZ,67.71797831953076,728.0129176611757,88.0,
2020-04-20,AZ,69.5727007932854,748.7583319972463,89.0,
2020-04-21,AZ,72.14183488656036,757.7159546112316,90.0,
2020-04-22,AZ,74.9994813646416,777.6233091628649,91.0,
2020-04-23,AZ,79.2584737117819,806.4195929035296,92.0,
2020-04-24,AZ,83.05035076923585,834.130520529923,93.0,
2020-04-25,AZ,86.278941742068,858.7777214033737,94.0,
2020-04-26,AZ,89.65865824979869,890.417912937129,95.0,
2020-04-27,AZ,92.26900839804597,914.2133153411514,96.0,
2020-04-28,AZ,95.45638331590581,926.5094384078952,97.0,
2020-04-29,AZ,98.94600930356272,945.400130270211,98.0,
2020-04-30,AZ,105.07346280944842,986.2452407477856,99.0,
2020-05-01,AZ,109.38740989655182,1028.738993424253,100.0,
2020-05-02,AZ,114.91036126284344,1071.5762132254902,101.0,
2020-05-03,AZ,118.70223832029737,1114.46838776669,102.0,
2020-05-04,AZ,122.53533143272365,1171.2641115185547,103.0,
2020-05-05,AZ,127.83846383916287,1212.5763372858157,104.0,
2020-05-06,AZ,133.36141520545448,1260.3457449987409,105.0,
2020-05-07,AZ,136.63122223325897,1324.8763484004119,106.0,
2020-05-08,AZ,144.61339821289934,1389.324519692138,107.0,
2020-05-09,AZ,150.57598749889576,1453.6902588739197,108.0,
2020-05-10,AZ,152.760438412429,1516.4348332267898,109.0,
2020-05-11,AZ,156.3462351950213,1600.0622087656382,110.0,
2020-05-12,AZ,161.23720705173727,1687.6875416368023,111.0,
2020-05-13,AZ,167.28222844767836,1755.1170075715265,112.0,
2020-05-14,AZ,174.12409357308437,1845.6274642907536,113.0,
2020-05-15,AZ,180.92474264351807,1950.9070073750634,114.0,
2020-05-16,AZ,187.27201510925622,2016.6740924259043,115.0,
2020-05-17,AZ,191.4760527164334,2084.996572885029,116.0,
2020-05-18,AZ,194.67716631928403,2149.7332565615616,117.0,
2020-05-19,AZ,200.117685575631,2219.7730726445334,118.0,
2020-05-20,AZ,204.66519030757757,2272.859351448889,119.0,
2020-05-21,AZ,210.40796063372156,2357.9292889117683,120.0,
2020-05-22,AZ,214.4333953360187,2418.0497744314007,121.0,
2020-05-23,AZ,220.35476856704278,2478.994581050479,122.0,
2020-05-24,AZ,224.47637406427532,2522.9858503909413,123.0,
2020-05-25,AZ,227.5263621322274,2579.877744937741,124.0,
2020-05-26,AZ,230.5763502001795,2620.393126975537,125.0,
2020-05-27,AZ,237.1571803107608,2696.4367483994774,126.0,
2020-05-28,AZ,244.04026149113918,2787.7715262181505,127.0,
2020-05-29,AZ,253.68481835466332,2882.5547139695086,128.0,
2020-05-30,AZ,264.53837949737573,2981.940361192776,129.0,
2020-05-31,AZ,273.8944239760936,3094.0342920325106,130.0,
2020-06-01,AZ,276.46355806936856,3133.3818858460904,131.0,
2020-06-02,AZ,291.9470560539721,3267.512667411029,132.0,
2020-06-03,AZ,305.45218339990413,3359.4519473692962,133.0,
2020-06-04,AZ,312.5962995951072,3431.3052698710503,134.0,
2020-06-05,AZ,334.28968319554116,3625.1581150908873,135.0,
2020-06-06,AZ,349.6632717002186,3732.0588230041094,136.0,
2020-06-07,AZ,369.4195007169533,3869.1022057870914,137.0,
2020-06-08,AZ,380.2593231746749,3957.854110827499,138.0,
2020-06-09,AZ,388.74983049897395,4028.361042200157,139.0,
2020-06-10,AZ,410.1272243446201,4117.3052888304355,140.0,
2020-06-11,AZ,429.5262475515946,4253.249576814155,141.0,
2020-06-12,AZ,452.2500325263367,4434.559002637416,142.0,
2020-06-13,AZ,473.40760741213046,4511.74293491559,143.0,
2020-06-14,AZ,490.3474060057563,4644.293767706588,144.0,
2020-06-15,AZ,504.27843258640223,4743.377163860059,145.0,
2020-06-16,AZ,537.1413670843365,4868.083207521326,146.0,
2020-06-17,AZ,562.2419445624826,5031.0102728269285,147.0,
2020-06-18,AZ,596.8496920542452,5217.018328917033,148.0,
2020-06-19,AZ,641.4454635343014,5388.53207234187,149.0,
2020-06-20,AZ,684.1590351706215,5568.014253061357,150.0,
2020-06-21,AZ,719.7697066667106,5766.730592767929,151.0,
2020-06-22,AZ,749.9398589064529,5904.749422185257,152.0,
2020-06-23,AZ,799.3029540783081,6052.138034766292,153.0,
2020-06-24,AZ,823.9638936367495,6171.252433636312,154.0,
2020-06-25,AZ,865.9493149685584,6377.442617977866,155.0,
2020-06-26,AZ,914.2820087661053,6592.13704832871,156.0,
2020-06-27,AZ,962.4086222887906,6797.173183131037,157.0,
2020-06-28,AZ,1015.3987302982105,7005.30052205629,158.0,
2020-06-29,AZ,1023.985408417445,7026.279494037205,159.0,
2020-06-30,AZ,1088.3099315442541,7313.871386949101,160.0,
2020-07-01,AZ,1155.3134982442648,7550.7263161900655,161.0,
2020-07-02,AZ,1201.1045353185184,7705.19035154135,162.0,
2020-07-03,AZ,1262.0081258826247,7946.194363649528,163.0,
2020-07-04,AZ,1299.0338819327637,8099.064711541882,164.0,
2020-07-05,AZ,1347.6138720601448,8303.139138394858,165.0,
2020-07-06,AZ,1393.6659441492232,8488.322873385516,166.0,
2020-07-07,AZ,1443.8533604205247,8638.843906144448,167.0,
2020-07-08,AZ,1492.2135315880532,8807.458787036232,168.0,
2020-07-09,AZ,1547.951376595628,8972.199358760618,169.0,
2020-07-10,AZ,1605.94236594169,9194.079121361636,170.0,
2020-07-11,AZ,1647.6804909436648,9397.123146840302,171.0,
2020-07-12,AZ,1682.5355347652614,9564.487807397923,172.0,
2020-07-13,AZ,1701.1789302977434,9650.409543330232,173.0,
2020-07-14,AZ,1759.8843312633255,9918.547458295192,174.0,
2020-07-15,AZ,1804.6312282782803,10111.150083180868,175.0,
2020-07-16,AZ,1849.4056026632168,10293.92954829814,176.0,
2020-07-17,AZ,1903.1238609771476,10509.654380023292,177.0,
2020-07-18,AZ,1940.795335221853,10606.141164713506,178.0,
2020-07-19,AZ,1973.2048931150916,10798.31789036447,179.0,
2020-07-20,AZ,1994.6235030157102,10901.962529934877,180.0,
2020-07-21,AZ,2042.7089004834233,11096.26875175941,181.0,
2020-07-22,AZ,2069.169607775656,11183.028547476155,182.0,
2020-07-23,AZ,2101.2494372291158,11302.994744815605,183.0,
2020-07-24,AZ,2147.370202743148,11496.765157925496,184.0,
2020-07-25,AZ,2198.7528846086475,11782.419896253694,185.0,
2020-07-26,AZ,2225.8593100954467,11912.854971556113,186.0,
2020-07-27,AZ,2250.7675459837224,12067.140404002519,187.0,
2020-07-28,AZ,2279.714955259285,12240.220357516304,188.0,
2020-07-29,AZ,2311.8497394527085,12384.449072549462,189.0,
2020-07-30,AZ,2346.539919054416,12547.073886785267,190.0,
2020-07-31,AZ,2390.6685752447856,12828.400939341369,191.0,
2020-08-01,AZ,2431.774720737185,13033.203516498856,192.0,
2020-08-02,AZ,2451.9018942486705,13140.063008357105,193.0,
2020-08-03,AZ,2466.052739789169,13249.835101433398,194.0,
2020-08-04,AZ,2479.90133425987,13343.61536518043,195.0,
2020-08-05,AZ,2503.2296213742065,13540.051083178534,196.0,
2020-08-06,AZ,2523.0682825008857,13681.861789653312,197.0,
2020-08-07,AZ,2542.384873597916,13805.248919555466,198.0,
2020-08-08,AZ,2556.8654475781927,13965.661805507756,199.0,
2020-08-09,AZ,2568.0762145306653,14048.670940222019,200.0,
2020-08-10,AZ,2576.31942552513,14126.541806749734,201.0,
2020-08-11,AZ,2592.9981891039315,14250.794473806305,202.0,
2020-08-12,AZ,2602.6977007074183,14346.319550547163,203.0,
2020-08-13,AZ,2621.258664129956,14537.974206168477,204.0,
2020-08-14,AZ,2633.9944251164043,14667.07662902679,205.0,
2020-08-15,AZ,2646.8126182127976,14799.187823898086,206.0,
2020-08-16,AZ,2658.943877059652,15002.286804116715,207.0,
2020-08-17,AZ,2665.373581635335,15090.406729647546,208.0,
2020-08-18,AZ,2677.9444784018942,15167.467013760805,209.0,
2020-08-19,AZ,2686.696020741018,15266.962570463998,210.0,
2020-08-20,AZ,2696.6290899893484,15365.936057137542,211.0,
2020-08-21,AZ,2705.133335998638,15497.071805374491,212.0,
2020-08-22,AZ,2718.81706624945,15718.896613235547,213.0,
2020-08-23,AZ,2721.6747127275316,15811.426656648417,214.0,
2020-08-24,AZ,2725.9474437596623,15898.70852239481,215.0,
2020-08-25,AZ,2737.7489741667387,15967.154651018853,216.0,
2020-08-26,AZ,2740.3043695750225,16031.808902585442,217.0,
2020-08-27,AZ,2749.64667536875,16141.965678841478,218.0,
2020-08-28,AZ,2756.777052878962,16267.660907822079,219.0,
2020-08-29,AZ,2765.4186857381596,16381.678254560522,220.0,
2020-08-30,AZ,2770.5569539247094,16478.74206402035,221.0,
2020-08-31,AZ,2772.9474851131044,16547.270624754336,222.0,
2020-09-01,AZ,2779.912998403427,16609.93276699726,223.0,
2020-09-02,AZ,2787.0433759136395,16677.760654796715,224.0,
2020-09-03,AZ,2802.0460199235663,16800.47458913432,225.0,
2020-09-04,AZ,2812.0477825968505,16993.76414826954,226.0,
2020-09-05,AZ,2823.519584564148,17211.48108931835,227.0,
2020-09-06,AZ,2826.9542558118414,17297.251699715758,228.0,
2020-09-07,AZ,2829.674515440015,17357.413401290363,229.0,
2020-09-08,AZ,2830.787348924268,17401.404670630825,230.0,
2020-09-09,AZ,2837.6017366796923,17437.09777423686,231.0,
2020-09-10,AZ,2843.93527046044,17485.691503049235,232.0,
2020-09-11,AZ,2851.0931253406334,17577.603305637516,233.0,
2020-09-12,AZ,2859.4050297600525,17705.44176947668,234.0,
2020-09-13,AZ,2864.68068479651,17807.217947888344,235.0,
2020-09-14,AZ,2867.6070246995455,17869.412974841583,236.0,
2020-09-15,AZ,2874.25654823508,18029.331268134203,237.0,
2020-09-16,AZ,2883.8461503586414,18251.30720153016,238.0,
2020-09-17,AZ,2907.9300651474705,18586.819627689878,239.0,
2020-09-18,AZ,2925.543059305644,18716.471597947824,240.0,
2020-09-19,AZ,2933.9099184650263,18865.398943247827,241.0,
2020-09-20,AZ,2940.3258843557182,19013.295887173525,242.0,
2020-09-21,AZ,2943.5269979585687,19109.988752138597,243.0,
2020-09-22,AZ,2951.70151552808,19243.14408706919,244.0,
2020-09-23,AZ,2957.7190595540396,19369.70485320421,245.0,
2020-09-24,AZ,2965.5226326288,19514.66171854188,246.0,
2020-09-25,AZ,2972.598055399049,19619.171895266707,247.0,
2020-09-26,AZ,2978.904111809815,19765.530106473434,248.0,
2020-09-27,AZ,2984.550711341023,19891.48637046886,249.0,
2020-09-28,AZ,2988.301372343505,19965.771440213983,250.0,
2020-09-29,AZ,2997.5612460272873,20032.239198199353,251.0,
2020-09-30,AZ,3001.9988412793077,20087.990781891916,252.0,
2020-01-22,AR,0.0,0.0,0.0,
2020-01-23,AR,0.0,0.0,1.0,
2020-01-24,AR,0.0,0.0,2.0,
2020-01-25,AR,0.0,0.0,3.0,
2020-01-26,AR,0.0,0.0,4.0,
2020-01-27,AR,0.0,0.0,5.0,
2020-01-28,AR,0.0,0.0,6.0,
2020-01-29,AR,0.0,0.0,7.0,
2020-01-30,AR,0.0,0.0,8.0,
2020-01-31,AR,0.0,0.0,9.0,
2020-02-01,AR,0.0,0.0,10.0,
2020-02-02,AR,0.0,0.0,11.0,
2020-02-03,AR,0.0,0.0,12.0,
2020-02-04,AR,0.0,0.0,13.0,
2020-02-05,AR,0.0,0.0,14.0,
2020-02-06,AR,0.0,0.0,15.0,
2020-02-07,AR,0.0,0.0,16.0,
2020-02-08,AR,0.0,0.0,17.0,
2020-02-09,AR,0.0,0.0,18.0,
2020-02-10,AR,0.0,0.0,19.0,
2020-02-11,AR,0.0,0.0,20.0,
2020-02-12,AR,0.0,0.0,21.0,
2020-02-13,AR,0.0,0.0,22.0,
2020-02-14,AR,0.0,0.0,23.0,
2020-02-15,AR,0.0,0.0,24.0,
2020-02-16,AR,0.0,0.0,25.0,
2020-02-17,AR,0.0,0.0,26.0,
2020-02-18,AR,0.0,0.0,27.0,
2020-02-19,AR,0.0,0.0,28.0,
2020-02-20,AR,0.0,0.0,29.0,
2020-02-21,AR,0.0,0.0,30.0,
2020-02-22,AR,0.0,0.0,31.0,
2020-02-23,AR,0.0,0.0,32.0,
2020-02-24,AR,0.0,0.0,33.0,
2020-02-25,AR,0.0,0.0,34.0,
2020-02-26,AR,0.0,0.0,35.0,
2020-02-27,AR,0.0,0.0,36.0,
2020-02-28,AR,0.0,0.0,37.0,
2020-02-29,AR,0.0,0.0,38.0,
2020-03-01,AR,0.0,0.0,39.0,
2020-03-02,AR,0.0,0.0,40.0,
2020-03-03,AR,0.0,0.0,41.0,
2020-03-04,AR,0.0,0.0,42.0,
2020-03-05,AR,0.0,0.0,43.0,
2020-03-06,AR,0.0,0.19882006916287473,44.0,
2020-03-07,AR,0.0,0.19882006916287473,45.0,
2020-03-08,AR,0.0,0.19882006916287473,46.0,
2020-03-09,AR,0.0,0.39764013832574946,47.0,
2020-03-10,AR,0.0,0.39764013832574946,48.0,
2020-03-11,AR,0.0,0.39764013832574946,49.0,
2020-03-12,AR,0.19882006916287473,0.9941003458143737,50.0,
2020-03-13,AR,0.2982301037443121,1.2923304495586858,51.0,
2020-03-14,AR,0.39764013832574946,2.551524220923559,52.0,
2020-03-15,AR,0.5301868511009993,3.943264705063682,53.0,
2020-03-16,AR,0.7290069202638739,5.103048441847118,54.0,
2020-03-17,AR,0.7290069202638739,7.2569325244449265,55.0,
2020-03-18,AR,1.093510380395811,8.91376643413555,56.0,
2020-03-19,AR,1.5242871969153728,11.796657436997233,57.0,
2020-03-20,AR,3.1811211066059957,14.812095152634168,58.0,
2020-03-21,AR,3.9101280268698697,22.69862456276153,59.0,
2020-03-22,AR,5.467551901979055,29.027730097779706,60.0,
2020-03-23,AR,5.765782005723366,35.78761244931745,61.0,
2020-03-24,AR,7.2237958462511145,38.60423009579151,62.0,
2020-03-25,AR,9.278269894267488,56.89567645877599,63.0,
2020-03-26,AR,11.100787194927173,60.9383511984211,64.0,
2020-03-27,AR,12.625074391842546,63.821242201282786,65.0,
2020-03-28,AR,13.387217990300233,110.74277852372123,66.0,
2020-03-29,AR,14.116224910564105,114.42094980323441,67.0,
2020-03-30,AR,15.673648785673292,190.03884944151443,68.0,
2020-03-31,AR,17.330482695363912,214.79194805229233,69.0,
2020-04-01,AR,19.351820065186473,263.03895150248326,70.0,
2020-04-02,AR,21.306884078621408,282.4239082458636,71.0,
2020-04-03,AR,23.328221448443966,321.392641801787,72.0,
2020-04-04,AR,24.620551898002653,343.6273528698352,73.0,
2020-04-05,AR,27.503442900864336,372.5225362548396,74.0,
2020-04-06,AR,28.994593419585897,425.640631399521,75.0,
2020-04-07,AR,31.347297571346584,451.91801720721423,76.0,
2020-04-08,AR,33.13667819381245,481.475934156095,77.0,
2020-04-09,AR,37.07994289887613,495.42647567569,78.0,
2020-04-10,AR,38.803050164954385,567.2999306780692,79.0,
2020-04-11,AR,40.62556746561407,615.6132074846478,80.0,
2020-04-12,AR,42.41494808807994,653.5215673383692,81.0,
2020-04-13,AR,46.722716253275564,689.3754531440743,82.0,
2020-04-14,AR,49.042283726842435,700.211146913451,83.0,
2020-04-15,AR,51.99144808609174,723.5062316837011,84.0,
2020-04-16,AR,53.68141867397617,751.3741780446975,85.0,
2020-04-17,AR,56.16666953851211,778.5131174854298,86.0,
2020-04-18,AR,57.62468337903986,799.9525482768265,87.0,
2020-04-19,AR,59.01642386317997,802.2058423940057,88.0,
2020-04-20,AR,63.72183216670135,879.8782160803022,89.0,
2020-04-21,AR,73.79538233762034,909.3035863164076,90.0,
2020-04-22,AR,75.41907956911714,984.5901191727494,91.0,
2020-04-23,AR,81.68191174774769,1046.7876641425355,92.0,
2020-04-24,AR,90.82763492923993,1178.9367367794596,93.0,
2020-04-25,AR,93.74366261029543,1260.9500153091453,94.0,
2020-04-26,AR,97.45497056800242,1307.8715516315838,95.0,
2020-04-27,AR,99.97335811073218,1340.6105896870704,96.0,
2020-04-28,AR,103.08820586095054,1347.7018388205463,97.0,
2020-04-29,AR,105.77227679464936,1506.0288872305823,98.0,
2020-04-30,AR,107.85988752085953,1603.1193543384527,99.0,
2020-05-01,AR,110.04690828165117,1646.0976259558277,100.0,
2020-05-02,AR,111.73687886953559,1709.256134593234,101.0,
2020-05-03,AR,113.69194288297054,1752.5989096707408,102.0,
2020-05-04,AR,114.58663319420346,1804.0270342275376,103.0,
2020-05-05,AR,115.84582696556835,1810.4224131189433,104.0,
2020-05-06,AR,118.23166779552282,1955.1634234695161,105.0,
2020-05-07,AR,119.65654495785677,1988.0350082377784,106.0,
2020-05-08,AR,122.4068892479432,2120.5485843348342,107.0,
2020-05-09,AR,124.16313319221527,2171.3802486841428,108.0,
2020-05-10,AR,124.16313319221527,2171.3802486841428,109.0,
2020-05-11,AR,133.67335983383944,2287.424895718874,110.0,
2020-05-12,AR,137.98112799903507,2334.2801586849246,111.0,
2020-05-13,AR,137.98112799903507,2426.101893959979,112.0,
2020-05-14,AR,140.36696882898954,2512.3566672984725,113.0,
2020-05-15,AR,147.888994778985,2701.6002364633355,114.0,
2020-05-16,AR,151.69971277127343,2705.410954455624,115.0,
2020-05-17,AR,157.69745152435348,2822.747931939914,116.0,
2020-05-18,AR,159.48683214681932,2824.5373125623796,117.0,
