STUSPS,COUNTYGEOID,Population,riskType,risk
MN,27031,5176,LEAD COMPOUNDS,0.000218518238615
MN,27033,11687,LEAD COMPOUNDS,0.000456626598079
MN,27035,62500,LEAD COMPOUNDS,0.000586488798391
MN,27037,398552,LEAD COMPOUNDS,0.002217201178925
MN,27039,20087,LEAD COMPOUNDS,0.000754365243564
MN,27041,36009,LEAD COMPOUNDS,0.000892281468797
MN,27043,14553,LEAD COMPOUNDS,0.000540970314564
MN,27045,20866,LEAD COMPOUNDS,0.000565259470818
MN,27047,31233,LEAD COMPOUNDS,0.00099167053624
MN,27049,46183,LEAD COMPOUNDS,0.000940276424077
MN,27051,6018,LEAD COMPOUNDS,0.00047846130191
MN,27053,1152425,LEAD COMPOUNDS,0.001953075747785
MN,27055,19027,LEAD COMPOUNDS,0.000752689040575
MN,27057,20428,LEAD COMPOUNDS,0.000486009188157
MN,27059,37816,LEAD COMPOUNDS,0.001271060923944
MN,27061,45058,LEAD COMPOUNDS,0.000635927658252
MN,27063,10266,LEAD COMPOUNDS,0.000394247468673
MN,27065,16239,LEAD COMPOUNDS,0.00098770596465
MN,27067,42239,LEAD COMPOUNDS,0.001059764033786
MN,27069,4552,LEAD COMPOUNDS,0.000561777914276
MN,27071,13306,LEAD COMPOUNDS,0.000847711424464
MN,27073,7259,LEAD COMPOUNDS,0.000355322139648
MN,27075,10866,LEAD COMPOUNDS,0.000854990551189
MN,27077,4045,LEAD COMPOUNDS,0.000446262604625
MN,27079,27703,LEAD COMPOUNDS,0.001150102417018
MN,27081,5896,LEAD COMPOUNDS,0.000492386131026
MN,27083,25857,LEAD COMPOUNDS,0.001050875705702
MN,27085,36648,LEAD COMPOUNDS,0.000866057184353
MN,27087,5413,LEAD COMPOUNDS,0.000264006529238
MN,27089,9439,LEAD COMPOUNDS,0.000491294531065
MN,27091,20840,LEAD COMPOUNDS,0.000628137605763
MN,27093,23300,LEAD COMPOUNDS,0.000538054285186
MN,27095,26097,LEAD COMPOUNDS,0.001220950641815
MN,27097,33198,LEAD COMPOUNDS,0.000801464396664
MN,27099,39163,LEAD COMPOUNDS,0.00130699634997
MN,27101,8725,LEAD COMPOUNDS,0.000484111399985
MN,27103,32727,LEAD COMPOUNDS,0.000889412180988
MN,27105,21378,LEAD COMPOUNDS,0.000492878137548
MN,27107,6852,LEAD COMPOUNDS,0.000321262191284
MN,27109,144243,LEAD COMPOUNDS,0.000723868635806
MN,27111,57303,LEAD COMPOUNDS,0.000396178034103
MN,27113,13928,LEAD COMPOUNDS,0.000947764745334
MN,27115,29750,LEAD COMPOUNDS,0.000676341188581
MN,27117,9596,LEAD COMPOUNDS,0.000621611936801
MN,27119,31600,LEAD COMPOUNDS,0.000791820211467
MN,27121,10995,LEAD COMPOUNDS,0.000454212169045
MN,27123,508639,LEAD COMPOUNDS,0.004276193963468
MN,27125,4089,LEAD COMPOUNDS,0.000415676629295
MN,27127,16059,LEAD COMPOUNDS,0.000690615757313
MN,27129,15730,LEAD COMPOUNDS,0.000657517796443
MN,27131,64142,LEAD COMPOUNDS,0.000844685455514
MN,27133,9687,LEAD COMPOUNDS,0.000498577226894
MN,27135,15629,LEAD COMPOUNDS,0.000388004880069
MN,27137,200226,LEAD COMPOUNDS,0.001025534455492
MN,27139,129928,LEAD COMPOUNDS,0.000928930937485
MN,27141,88499,LEAD COMPOUNDS,0.001424594292786
MN,27143,15226,LEAD COMPOUNDS,0.000594178470707
MN,27145,150638,LEAD COMPOUNDS,0.004700213728389
MN,27147,36576,LEAD COMPOUNDS,0.001610297716786
MN,27149,9726,LEAD COMPOUNDS,0.000412614671562
MN,27151,9783,LEAD COMPOUNDS,0.000573386465789
MN,27153,24895,LEAD COMPOUNDS,0.000463509122686
MN,27155,3558,LEAD COMPOUNDS,0.00032856931814
MN,27157,21676,LEAD COMPOUNDS,0.00411861937919
MN,27159,13843,LEAD COMPOUNDS,0.000682295022019
MN,27161,19136,LEAD COMPOUNDS,0.000764162490473
MN,27163,238136,LEAD COMPOUNDS,0.001992959624019
MN,27165,11211,LEAD COMPOUNDS,0.000519787909599
MN,27167,6576,LEAD COMPOUNDS,0.001005182417115
MN,27169,51461,LEAD COMPOUNDS,0.001276528336559
MN,27171,124700,LEAD COMPOUNDS,0.001129842854058
MN,27173,10438,LEAD COMPOUNDS,0.000613686744416
MS,28001,32297,LEAD COMPOUNDS,0.000670623316234
MS,28003,37057,LEAD COMPOUNDS,0.001322730650692
MS,28005,13131,LEAD COMPOUNDS,0.000611736533342
MS,28007,19564,LEAD COMPOUNDS,0.000613119632643
MS,28009,8729,LEAD COMPOUNDS,0.000678412114338
MS,28011,34145,LEAD COMPOUNDS,0.001495461124532
MS,28013,14962,LEAD COMPOUNDS,0.000885905583108
MS,28015,10597,LEAD COMPOUNDS,0.000724362508836
MS,28017,17392,LEAD COMPOUNDS,0.001415233598616
MS,28019,8547,LEAD COMPOUNDS,0.000674633088815
MS,28021,9604,LEAD COMPOUNDS,0.0006830823388
MS,28023,16732,LEAD COMPOUNDS,0.00077431071152
MS,28025,20634,LEAD COMPOUNDS,0.001124672888742
MS,28027,26147,LEAD COMPOUNDS,0.000764270525325
MS,28029,29449,LEAD COMPOUNDS,0.000689140040082
MS,28031,19568,LEAD COMPOUNDS,0.000649844308015
MS,28033,161252,LEAD COMPOUNDS,0.001048183628691
MS,28035,74934,LEAD COMPOUNDS,0.001118148254483
MS,28037,8118,LEAD COMPOUNDS,0.001113875317116
MS,28039,22578,LEAD COMPOUNDS,0.000562176352004
MS,28041,14400,LEAD COMPOUNDS,0.000718509604268
MS,28043,21897,LEAD COMPOUNDS,0.00074217896598
MS,28045,43929,LEAD COMPOUNDS,0.000702871203904
MS,28047,187020,LEAD COMPOUNDS,0.000844349046747
MS,28049,245284,LEAD COMPOUNDS,0.001173127445
MS,28051,19198,LEAD COMPOUNDS,0.000687340653509
MS,28053,9375,LEAD COMPOUNDS,0.001070164294449
MS,28055,1406,LEAD COMPOUNDS,0.000758824538327
MS,28057,23401,LEAD COMPOUNDS,0.000955765349496
MS,28059,139668,LEAD COMPOUNDS,0.001046747863242
MS,28061,17062,LEAD COMPOUNDS,0.0006201457754
MS,28063,7726,LEAD COMPOUNDS,0.000526007904775
MS,28065,12487,LEAD COMPOUNDS,0.000755601078887
MS,28067,67757,LEAD COMPOUNDS,0.001242333114096
MS,28069,10456,LEAD COMPOUNDS,0.000608863658456
MS,28071,47351,LEAD COMPOUNDS,0.002743139050207
MS,28073,55658,LEAD COMPOUNDS,0.000847402011835
MS,28075,80261,LEAD COMPOUNDS,0.000797284002096
MS,28077,12929,LEAD COMPOUNDS,0.000567593246267
MS,28079,23805,LEAD COMPOUNDS,0.000822583703703
MS,28081,82910,LEAD COMPOUNDS,0.00182073584428
MS,28083,32317,LEAD COMPOUNDS,0.001054676857095
MS,28085,34869,LEAD COMPOUNDS,0.001265708181823
MS,28087,59774,LEAD COMPOUNDS,0.001244904124563
MS,28089,95203,LEAD COMPOUNDS,0.002479425972567
MS,28091,27088,LEAD COMPOUNDS,0.000858177694164
MS,28093,37144,LEAD COMPOUNDS,0.00083388067524
MS,28095,36989,LEAD COMPOUNDS,0.001382407802756
MS,28097,10923,LEAD COMPOUNDS,0.00184149439674
MS,28099,29676,LEAD COMPOUNDS,0.001072352252722
MS,28101,21720,LEAD COMPOUNDS,0.000956685293928
MS,28103,11545,LEAD COMPOUNDS,0.001076160239201
MS,28105,47671,LEAD COMPOUNDS,0.001804852286774
MS,28107,34707,LEAD COMPOUNDS,0.000854832754576
MS,28109,55834,LEAD COMPOUNDS,0.000880901052048
MS,28111,12250,LEAD COMPOUNDS,0.001450507241767
MS,28113,40404,LEAD COMPOUNDS,0.001380581534259
MS,28115,29957,LEAD COMPOUNDS,0.00107252800147
MS,28117,25276,LEAD COMPOUNDS,0.000811508286904
MS,28119,8223,LEAD COMPOUNDS,0.001026239258633
MS,28121,141617,LEAD COMPOUNDS,0.000816464577052
MS,28123,28264,LEAD COMPOUNDS,0.000885409881446
MS,28125,4916,LEAD COMPOUNDS,0.000841527668082
MS,28127,27503,LEAD COMPOUNDS,0.000691087340625
MS,28129,16491,LEAD COMPOUNDS,0.000581193335036
MS,28131,17786,LEAD COMPOUNDS,0.00095228328684
MS,28133,29450,LEAD COMPOUNDS,0.000966503451417
MS,28135,15378,LEAD COMPOUNDS,0.000739199459915
MS,28137,28886,LEAD COMPOUNDS,0.00074287897704
MS,28139,22232,LEAD COMPOUNDS,0.000889125438225
MS,28141,19593,LEAD COMPOUNDS,0.001571068607351
MS,28143,10778,LEAD COMPOUNDS,0.001124873891898
MS,28145,27130,LEAD COMPOUNDS,0.000967218287836
MS,28147,15443,LEAD COMPOUNDS,0.000632570332413
MS,28149,48770,LEAD COMPOUNDS,0.001358338035398
MS,28151,51137,LEAD COMPOUNDS,0.000843554316057
MS,28153,20747,LEAD COMPOUNDS,0.000836943196349
MS,28155,10253,LEAD COMPOUNDS,0.000760637641792
MS,28157,9878,LEAD COMPOUNDS,0.000650761477757
MS,28159,19198,LEAD COMPOUNDS,0.000979441337933
MS,28161,12678,LEAD COMPOUNDS,0.000687515494496
MS,28163,28065,LEAD COMPOUNDS,0.001000921225562
MO,29001,25607,LEAD COMPOUNDS,0.000639684545629
MO,29003,17291,LEAD COMPOUNDS,0.000876516825251
MO,29005,5685,LEAD COMPOUNDS,0.000998631181282
MO,29007,25529,LEAD COMPOUNDS,0.000926100112419
MO,29009,35597,LEAD COMPOUNDS,0.000888437857888
MO,29011,12402,LEAD COMPOUNDS,0.000558034831137
MO,29013,17049,LEAD COMPOUNDS,0.000597430460266
MO,29015,19056,LEAD COMPOUNDS,0.000630761880358
MO,29017,12363,LEAD COMPOUNDS,0.001001944027583
MO,29019,162642,LEAD COMPOUNDS,0.00078144764798
MO,29021,89199,LEAD COMPOUNDS,0.001952576416336
MO,29023,42794,LEAD COMPOUNDS,0.001200711948499
MO,29025,9424,LEAD COMPOUNDS,0.00058653443164
MO,29027,44332,LEAD COMPOUNDS,0.000861008839408
MO,29029,44002,LEAD COMPOUNDS,0.000742410552879
MO,29031,75674,LEAD COMPOUNDS,0.001032806336453
MO,29033,9295,LEAD COMPOUNDS,0.000480214670619
MO,29035,6265,LEAD COMPOUNDS,0.001258666351093
MO,29037,99478,LEAD COMPOUNDS,0.000792775446834
MO,29039,13982,LEAD COMPOUNDS,0.000727767060773
MO,29041,7831,LEAD COMPOUNDS,0.00055847229755
MO,29043,77422,LEAD COMPOUNDS,0.000612172200341
MO,29045,7139,LEAD COMPOUNDS,0.000985061835935
MO,29047,221939,LEAD COMPOUNDS,0.001319614424797
MO,29049,20743,LEAD COMPOUNDS,0.000751411146462
MO,29051,75990,LEAD COMPOUNDS,0.001360123335877
MO,29053,17601,LEAD COMPOUNDS,0.000854368522797
MO,29055,24696,LEAD COMPOUNDS,0.001568258037474
MO,29057,7883,LEAD COMPOUNDS,0.000539123625792
MO,29059,16777,LEAD COMPOUNDS,0.000796766490116
MO,29061,8433,LEAD COMPOUNDS,0.00048728318862
MO,29063,12892,LEAD COMPOUNDS,0.000669646213312
MO,29065,15657,LEAD COMPOUNDS,0.001707610652495
MO,29067,13684,LEAD COMPOUNDS,0.000687352151595
MO,29069,31953,LEAD COMPOUNDS,0.001516270220971
MO,29071,101492,LEAD COMPOUNDS,0.001315815393429
MO,29073,15222,LEAD COMPOUNDS,0.000889464461519
MO,29075,6738,LEAD COMPOUNDS,0.000714476852066
MO,29077,275173,LEAD COMPOUNDS,0.001116500012264
MO,29079,10261,LEAD COMPOUNDS,0.000884572378944
MO,29081,8957,LEAD COMPOUNDS,0.000466090467794
MO,29083,22272,LEAD COMPOUNDS,0.000596443321582
MO,29085,9627,LEAD COMPOUNDS,0.000689879354373
MO,29087,4912,LEAD COMPOUNDS,0.001178262829156
MO,29089,10144,LEAD COMPOUNDS,0.000895004662634
MO,29091,40400,LEAD COMPOUNDS,0.000985320635061
MO,29093,10630,LEAD COMPOUNDS,0.002914619451761
MO,29095,674158,LEAD COMPOUNDS,0.001146116327133
MO,29097,117404,LEAD COMPOUNDS,0.001204645137074
MO,29099,218733,LEAD COMPOUNDS,0.001640610513152
MO,29101,52595,LEAD COMPOUNDS,0.001010925238008
MO,29103,4131,LEAD COMPOUNDS,0.00059095687431
MO,29105,35571,LEAD COMPOUNDS,0.001173102038142
MO,29107,33381,LEAD COMPOUNDS,0.00074028282967
MO,29109,38634,LEAD COMPOUNDS,0.000792908999086
MO,29111,10211,LEAD COMPOUNDS,0.000840539078295
MO,29113,52566,LEAD COMPOUNDS,0.001224398507317
MO,29115,12761,LEAD COMPOUNDS,0.000596887100494
MO,29117,15195,LEAD COMPOUNDS,0.000438241846963
MO,29119,23083,LEAD COMPOUNDS,0.000554261360807
MO,29121,15566,LEAD COMPOUNDS,0.000913162078079
MO,29123,12226,LEAD COMPOUNDS,0.000931926131219
MO,29125,9176,LEAD COMPOUNDS,0.000894192584316
MO,29127,28778,LEAD COMPOUNDS,0.00254550984555
MO,29129,3785,LEAD COMPOUNDS,0.000448641545225
MO,29131,24748,LEAD COMPOUNDS,0.001028962492481
MO,29133,14358,LEAD COMPOUNDS,0.000824982240063
MO,29135,15607,LEAD COMPOUNDS,0.0005881455111
MO,29137,8840,LEAD COMPOUNDS,0.000814182373934
MO,29139,12236,LEAD COMPOUNDS,0.000849509808789
MO,29141,20565,LEAD COMPOUNDS,0.000794056559102
MO,29143,18956,LEAD COMPOUNDS,0.001160709029243
MO,29145,58114,LEAD COMPOUNDS,0.000614922784827
MO,29147,23370,LEAD COMPOUNDS,0.000828014387173
MO,29149,10881,LEAD COMPOUNDS,0.000699550760815
MO,29151,13878,LEAD COMPOUNDS,0.000887571264544
MO,29153,9723,LEAD COMPOUNDS,0.000600574003366
MO,29155,18296,LEAD COMPOUNDS,0.001280483739866
MO,29157,18971,LEAD COMPOUNDS,0.000922567556332
MO,29159,42201,LEAD COMPOUNDS,0.00064821089722
MO,29161,45156,LEAD COMPOUNDS,0.00078053832647
MO,29163,18516,LEAD COMPOUNDS,0.001232211217889
MO,29165,89322,LEAD COMPOUNDS,0.001160617971067
MO,29167,31137,LEAD COMPOUNDS,0.000935317746588
MO,29169,52274,LEAD COMPOUNDS,0.002236404817066
MO,29171,4979,LEAD COMPOUNDS,0.000686766072511
MO,29173,10167,LEAD COMPOUNDS,0.002124094067534
MO,29175,25414,LEAD COMPOUNDS,0.000617431329797
MO,29177,23494,LEAD COMPOUNDS,0.000689664283864
MO,29179,6696,LEAD COMPOUNDS,0.003112569819512
MO,29181,14100,LEAD COMPOUNDS,0.000862736998842
MO,29183,360462,LEAD COMPOUNDS,0.001515605964403
MO,29185,9805,LEAD COMPOUNDS,0.00055784011116
MO,29186,18145,LEAD COMPOUNDS,0.001884863529501
MO,29187,65359,LEAD COMPOUNDS,0.001449868786138
MO,29189,998954,LEAD COMPOUNDS,0.001777571737094
MO,29195,23370,LEAD COMPOUNDS,0.001119206660447
MO,29197,4431,LEAD COMPOUNDS,0.000825550662314
MO,29199,4843,LEAD COMPOUNDS,0.000531244629105
MO,29201,39191,LEAD COMPOUNDS,0.001291889279942
MO,29203,8441,LEAD COMPOUNDS,0.00130856411935
MO,29205,6373,LEAD COMPOUNDS,0.000443856409362
MO,29207,29968,LEAD COMPOUNDS,0.001021302761801
MO,29209,32202,LEAD COMPOUNDS,0.000533933194645
MO,29211,6714,LEAD COMPOUNDS,0.000594061784548
MO,29213,51675,LEAD COMPOUNDS,0.001015115253488
MO,29215,26008,LEAD COMPOUNDS,0.000823215761865
MO,29217,21157,LEAD COMPOUNDS,0.000591515365313
MO,29219,32513,LEAD COMPOUNDS,0.001044108942468
MO,29221,25195,LEAD COMPOUNDS,0.00135452921956
MO,29223,13521,LEAD COMPOUNDS,0.000987473741247
MO,29225,36202,LEAD COMPOUNDS,0.000575949897394
MO,29227,2171,LEAD COMPOUNDS,0.000519042657419
MO,29229,18815,LEAD COMPOUNDS,0.000531221782532
MO,29510,319294,LEAD COMPOUNDS,0.003069582393546
MT,30001,9246,LEAD COMPOUNDS,0.00014479288597
MT,30003,12865,LEAD COMPOUNDS,0.000240511442918
MT,30005,6491,LEAD COMPOUNDS,0.000379215871726
MT,30007,5612,LEAD COMPOUNDS,0.000513987240031
MT,30009,10078,LEAD COMPOUNDS,0.000396952600888
MT,30011,1160,LEAD COMPOUNDS,0.000239770262846
MT,30013,81327,LEAD COMPOUNDS,0.000252159478702
MT,30015,5813,LEAD COMPOUNDS,0.000310405307431
MT,30017,11699,LEAD COMPOUNDS,0.000402996818458
MT,30019,1751,LEAD COMPOUNDS,0.000211035571268
MT,30021,8966,LEAD COMPOUNDS,0.000186743694049
MT,30023,9298,LEAD COMPOUNDS,0.000110298552195
MT,30025,2890,LEAD COMPOUNDS,0.000473896748693
MT,30027,11586,LEAD COMPOUNDS,0.000465602853986
MT,30029,90928,LEAD COMPOUNDS,0.00112104564558
MT,30031,89513,LEAD COMPOUNDS,0.001193223190619
MT,30033,1206,LEAD COMPOUNDS,0.000182369130321
MT,30035,13399,LEAD COMPOUNDS,0.000154156917888
MT,30037,884,LEAD COMPOUNDS,0.000227226839307
MT,30039,3079,LEAD COMPOUNDS,0.000277521876073
MT,30041,16096,LEAD COMPOUNDS,0.000215178853223
MT,30043,11406,LEAD COMPOUNDS,0.00030799946596
MT,30045,2072,LEAD COMPOUNDS,0.00034505918336
MT,30047,28746,LEAD COMPOUNDS,0.000453436969849
MT,30049,63395,LEAD COMPOUNDS,0.000600138886818
MT,30051,2339,LEAD COMPOUNDS,0.000510965289026
MT,30053,19687,LEAD COMPOUNDS,0.000186735285747
MT,30055,1731,LEAD COMPOUNDS,0.000258909966174
MT,30057,7691,LEAD COMPOUNDS,0.000198801838881
MT,30059,1891,LEAD COMPOUNDS,0.000214198805021
MT,30061,4223,LEAD COMPOUNDS,0.000226800251577
MT,30063,109299,LEAD COMPOUNDS,0.000266136311135
MT,30065,4538,LEAD COMPOUNDS,0.000192868302639
MT,30067,15634,LEAD COMPOUNDS,0.000187707826785
MT,30069,494,LEAD COMPOUNDS,0.000159894460126
MT,30071,4253,LEAD COMPOUNDS,0.00038894120992
MT,30073,6153,LEAD COMPOUNDS,0.00026919368303
MT,30075,1743,LEAD COMPOUNDS,0.000617068759327
MT,30077,7027,LEAD COMPOUNDS,0.000230454216979
MT,30079,1179,LEAD COMPOUNDS,0.00023621982714
MT,30081,40212,LEAD COMPOUNDS,0.000606609721003
MT,30083,9746,LEAD COMPOUNDS,0.000655894186646
MT,30085,10425,LEAD COMPOUNDS,0.001092129868642
MT,30087,9233,LEAD COMPOUNDS,0.00034945389103
MT,30089,11413,LEAD COMPOUNDS,0.000756641481888
MT,30091,3384,LEAD COMPOUNDS,0.000239972345676
MT,30093,34200,LEAD COMPOUNDS,0.000828464004528
MT,30095,9117,LEAD COMPOUNDS,0.000668171777582
MT,30097,3651,LEAD COMPOUNDS,0.000280995907359
MT,30099,6073,LEAD COMPOUNDS,0.000192341423733
MT,30101,5324,LEAD COMPOUNDS,0.000279423759702
MT,30103,718,LEAD COMPOUNDS,0.00021871929462
MT,30105,7369,LEAD COMPOUNDS,0.000419385321151
MT,30107,2168,LEAD COMPOUNDS,0.00022483701824
MT,30109,1017,LEAD COMPOUNDS,9.9018803594e-05
MT,30111,147972,LEAD COMPOUNDS,0.001667150673435
NE,31001,31364,LEAD COMPOUNDS,0.001458888491074
NE,31003,6685,LEAD COMPOUNDS,0.000471859784718
NE,31005,460,LEAD COMPOUNDS,0.000190967652079
NE,31007,690,LEAD COMPOUNDS,0.000379735822314
NE,31009,478,LEAD COMPOUNDS,0.000190754793147
NE,31011,5505,LEAD COMPOUNDS,0.000398679571497
NE,31013,11308,LEAD COMPOUNDS,0.000873817592349
NE,31015,2099,LEAD COMPOUNDS,0.000172904616114
NE,31017,3145,LEAD COMPOUNDS,0.000183858951886
NE,31019,46102,LEAD COMPOUNDS,0.000738223340959
NE,31021,6858,LEAD COMPOUNDS,0.001081230395114
NE,31023,8395,LEAD COMPOUNDS,0.000561908989304
NE,31025,25241,LEAD COMPOUNDS,0.000766877458184
NE,31027,8852,LEAD COMPOUNDS,0.000645167984479
NE,31029,3966,LEAD COMPOUNDS,0.000605169733846
NE,31031,5713,LEAD COMPOUNDS,0.000644084465716
NE,31033,9998,LEAD COMPOUNDS,0.000510072906051
NE,31035,6542,LEAD COMPOUNDS,0.000454199307301
NE,31037,10515,LEAD COMPOUNDS,0.00067440139495
NE,31039,9139,LEAD COMPOUNDS,0.000651210597849
NE,31041,10939,LEAD COMPOUNDS,0.0003756774993
NE,31043,21006,LEAD COMPOUNDS,0.000894385881746
NE,31045,9182,LEAD COMPOUNDS,0.000237634127321
NE,31047,24326,LEAD COMPOUNDS,0.001129517269462
NE,31049,1941,LEAD COMPOUNDS,0.001121001512666
NE,31051,6000,LEAD COMPOUNDS,0.00038557416181
NE,31053,36691,LEAD COMPOUNDS,0.03050135360285
NE,31055,517110,LEAD COMPOUNDS,0.00160892716149
NE,31057,2008,LEAD COMPOUNDS,0.000872439636713
NE,31059,5890,LEAD COMPOUNDS,0.000363392966914
NE,31061,3225,LEAD COMPOUNDS,0.000504654671454
NE,31063,2756,LEAD COMPOUNDS,0.0003409395638
NE,31065,4959,LEAD COMPOUNDS,0.00044109436474
NE,31067,22311,LEAD COMPOUNDS,0.000807277003478
NE,31069,2057,LEAD COMPOUNDS,0.001294635424767
NE,31071,2049,LEAD COMPOUNDS,0.000471955768113
NE,31073,2044,LEAD COMPOUNDS,0.000263769341913
NE,31075,614,LEAD COMPOUNDS,0.00029078132092
NE,31077,2538,LEAD COMPOUNDS,0.000390411157534
NE,31079,58607,LEAD COMPOUNDS,0.001158618585641
NE,31081,9124,LEAD COMPOUNDS,0.000924467309193
NE,31083,3423,LEAD COMPOUNDS,0.000365082293319
NE,31085,967,LEAD COMPOUNDS,0.00024195531612
NE,31087,2908,LEAD COMPOUNDS,0.000296895406967
NE,31089,10433,LEAD COMPOUNDS,0.000266873515425
NE,31091,736,LEAD COMPOUNDS,0.000227096978959
NE,31093,6274,LEAD COMPOUNDS,0.000348529380933
NE,31095,7547,LEAD COMPOUNDS,0.000676276122159
NE,31097,5217,LEAD COMPOUNDS,0.000874813783194
NE,31099,6489,LEAD COMPOUNDS,0.000658941215466
NE,31101,8368,LEAD COMPOUNDS,0.000545695157577
NE,31103,824,LEAD COMPOUNDS,0.000156497385419
NE,31105,3821,LEAD COMPOUNDS,0.001306041998607
NE,31107,8701,LEAD COMPOUNDS,0.000460153507746
NE,31109,285394,LEAD COMPOUNDS,0.000804085575048
NE,31111,36288,LEAD COMPOUNDS,0.000539397140245
NE,31113,763,LEAD COMPOUNDS,0.000239310122999
NE,31115,632,LEAD COMPOUNDS,0.000220515083413
NE,31117,539,LEAD COMPOUNDS,0.00015193971926
NE,31119,34876,LEAD COMPOUNDS,0.000682818563309
NE,31121,7845,LEAD COMPOUNDS,0.000484473691159
NE,31123,5042,LEAD COMPOUNDS,0.000491186391926
NE,31125,3735,LEAD COMPOUNDS,0.000350160991313
NE,31127,7248,LEAD COMPOUNDS,0.001375275211652
NE,31129,4500,LEAD COMPOUNDS,0.000726861765589
NE,31131,15740,LEAD COMPOUNDS,0.000672042929093
NE,31133,2773,LEAD COMPOUNDS,0.000484215082359
NE,31135,2970,LEAD COMPOUNDS,0.000732077672148
NE,31137,9188,LEAD COMPOUNDS,0.000563930628762
NE,31139,7266,LEAD COMPOUNDS,0.000387635788761
NE,31141,32237,LEAD COMPOUNDS,0.000825425857959
NE,31143,5406,LEAD COMPOUNDS,0.000372577228451
NE,31145,11055,LEAD COMPOUNDS,0.001004504948094
NE,31147,8363,LEAD COMPOUNDS,0.000966008578522
NE,31149,1526,LEAD COMPOUNDS,0.000198831351634
NE,31151,14200,LEAD COMPOUNDS,0.001051963835848
NE,31153,158840,LEAD COMPOUNDS,0.000936887885244
NE,31155,20780,LEAD COMPOUNDS,0.001197927934744
NE,31157,36970,LEAD COMPOUNDS,0.001318511921753
NE,31159,16750,LEAD COMPOUNDS,0.000576391665592
NE,31161,5469,LEAD COMPOUNDS,0.000654483854851
NE,31163,3152,LEAD COMPOUNDS,0.000377498692713
NE,31165,1311,LEAD COMPOUNDS,0.000264791180534
NE,31167,6129,LEAD COMPOUNDS,0.001311110313033
NE,31169,5228,LEAD COMPOUNDS,0.000766931533081
NE,31171,647,LEAD COMPOUNDS,0.00026145880528
NE,31173,6940,LEAD COMPOUNDS,0.000821401532941
NE,31175,4260,LEAD COMPOUNDS,0.000589020712117
NE,31177,20234,LEAD COMPOUNDS,0.00155207576089
NE,31179,9595,LEAD COMPOUNDS,0.000642741626004
NE,31181,3812,LEAD COMPOUNDS,0.000779849614623
NE,31183,818,LEAD COMPOUNDS,0.00022571168618
NE,31185,13665,LEAD COMPOUNDS,0.000536785815822
NV,32001,24877,LEAD COMPOUNDS,0.000488107914511
NV,32003,1951168,LEAD COMPOUNDS,0.002111994256146
NV,32005,46997,LEAD COMPOUNDS,0.000842966238367
NV,32007,48818,LEAD COMPOUNDS,0.001090818332599
NV,32009,783,LEAD COMPOUNDS,0.000271089547973
NV,32011,1987,LEAD COMPOUNDS,0.000264774486926
NV,32013,16528,LEAD COMPOUNDS,0.000637467086289
NV,32015,5775,LEAD COMPOUNDS,0.000558130238645
NV,32017,5345,LEAD COMPOUNDS,0.000350475248018
NV,32019,51980,LEAD COMPOUNDS,0.001007408474199
NV,32021,4772,LEAD COMPOUNDS,0.006837680100098
NV,32023,43946,LEAD COMPOUNDS,0.000421273822751
NV,32027,6753,LEAD COMPOUNDS,0.000403353462048
NV,32029,4010,LEAD COMPOUNDS,0.001346836290754
NV,32031,421407,LEAD COMPOUNDS,0.003206244127282
NV,32033,10030,LEAD COMPOUNDS,0.000194182276759
NV,32510,55274,LEAD COMPOUNDS,0.003077480056004
NH,33001,60088,LEAD COMPOUNDS,0.001391997373993
NH,33003,47818,LEAD COMPOUNDS,0.000803916585715
NH,33005,77117,LEAD COMPOUNDS,0.001619724819436
NH,33007,33055,LEAD COMPOUNDS,0.000458891476267
NH,33009,89118,LEAD COMPOUNDS,0.001013099739991
NH,33011,400721,LEAD COMPOUNDS,0.004203584917554
NH,33013,146445,LEAD COMPOUNDS,0.002108083919165
NH,33015,295223,LEAD COMPOUNDS,0.002160251368689
NH,33017,123143,LEAD COMPOUNDS,0.001746359472804
NH,33019,43742,LEAD COMPOUNDS,0.001404573950484
NJ,34001,274545,LEAD COMPOUNDS,0.001682946427027
NJ,34003,905116,LEAD COMPOUNDS,0.002211234914551
NJ,34005,448734,LEAD COMPOUNDS,0.002421374370385
NJ,34007,513657,LEAD COMPOUNDS,0.002414962357794
NJ,34009,97265,LEAD COMPOUNDS,0.001958678660304
NJ,34011,156898,LEAD COMPOUNDS,0.001930038630132
NJ,34013,783969,LEAD COMPOUNDS,0.002767619855579
NJ,34015,288282,LEAD COMPOUNDS,0.002356225588496
NJ,34017,634266,LEAD COMPOUNDS,0.003094373204938
NJ,34019,128349,LEAD COMPOUNDS,0.002324251016611
NJ,34021,366513,LEAD COMPOUNDS,0.002663907100445
NJ,34023,809857,LEAD COMPOUNDS,0.002336477687796
NJ,34025,630380,LEAD COMPOUNDS,0.001678793531018
NJ,34027,492276,LEAD COMPOUNDS,0.001865995596965
NJ,34029,576567,LEAD COMPOUNDS,0.001332918858843
NJ,34031,501226,LEAD COMPOUNDS,0.002019124447231
NJ,34033,66083,LEAD COMPOUNDS,0.002809247717557
NJ,34035,323444,LEAD COMPOUNDS,0.002400395679243
NJ,34037,149265,LEAD COMPOUNDS,0.001593908809823
NJ,34039,536499,LEAD COMPOUNDS,0.002325039242713
