STUSPS,COUNTYGEOID,Population,riskType,risk
IA,19139,42683,BENZENE,0.009215580815765
IA,19141,14398,BENZENE,0.006697283985503
IA,19143,6462,BENZENE,0.006705133006068
IA,19145,15932,BENZENE,0.006716563422194
IA,19147,9421,BENZENE,0.007343678127228
IA,19149,24986,BENZENE,0.007021162750143
IA,19151,7310,BENZENE,0.007122952484834
IA,19153,430640,BENZENE,0.012825787162894
IA,19155,93156,BENZENE,0.011051862977717
IA,19157,18914,BENZENE,0.007695485315296
IA,19159,5131,BENZENE,0.006319618357607
IA,19161,10350,BENZENE,0.006304723530631
IA,19163,165223,BENZENE,0.013524564371274
IA,19165,12167,BENZENE,0.006794592761463
IA,19167,33704,BENZENE,0.006813965692172
IA,19169,89542,BENZENE,0.009415510925049
IA,19171,17767,BENZENE,0.007806970450068
IA,19173,6317,BENZENE,0.006168421972457
IA,19175,12534,BENZENE,0.006829237364639
IA,19177,7570,BENZENE,0.006912370790855
IA,19179,35625,BENZENE,0.008693575545266
IA,19181,46225,BENZENE,0.009012404738606
IA,19183,21704,BENZENE,0.008169346609214
IA,19185,6403,BENZENE,0.006544150056348
IA,19187,38013,BENZENE,0.008432958086705
IA,19189,10866,BENZENE,0.008274495027683
IA,19191,21056,BENZENE,0.008365638826067
IA,19193,102172,BENZENE,0.009076351612722
IA,19195,7598,BENZENE,0.008040881187659
IA,19197,13227,BENZENE,0.007113009223259
KS,20001,13371,BENZENE,0.007467494149205
KS,20003,8102,BENZENE,0.007130885195782
KS,20005,16924,BENZENE,0.008458543731576
KS,20007,4861,BENZENE,0.00814344817634
KS,20009,27674,BENZENE,0.006001062549128
KS,20011,15173,BENZENE,0.007739205565888
KS,20013,9984,BENZENE,0.006574173529809
KS,20015,65880,BENZENE,0.009138702292458
KS,20017,2790,BENZENE,0.006940239692523
KS,20019,3669,BENZENE,0.007087941477655
KS,20021,21603,BENZENE,0.007230365221865
KS,20023,2726,BENZENE,0.003363325138126
KS,20025,2215,BENZENE,0.004188397852369
KS,20027,8535,BENZENE,0.00661148760997
KS,20029,9533,BENZENE,0.005933410045361
KS,20031,8601,BENZENE,0.006725825637887
KS,20033,1891,BENZENE,0.00451671163114
KS,20035,36311,BENZENE,0.007844044096369
KS,20037,39134,BENZENE,0.008273314498091
KS,20039,2961,BENZENE,0.004082919942736
KS,20041,19754,BENZENE,0.006933179421371
KS,20043,7945,BENZENE,0.007530082266625
KS,20045,110826,BENZENE,0.010935090785569
KS,20047,3037,BENZENE,0.004676647079627
KS,20049,2882,BENZENE,0.005956614198774
KS,20051,28452,BENZENE,0.006117648318852
KS,20053,6497,BENZENE,0.005230075956958
KS,20055,36776,BENZENE,0.005311846312693
KS,20057,33848,BENZENE,0.005792004479898
KS,20059,25992,BENZENE,0.008391562055772
KS,20061,34362,BENZENE,0.008340256376484
KS,20063,2695,BENZENE,0.004100638436091
KS,20065,2597,BENZENE,0.004376117994664
KS,20067,7829,BENZENE,0.004180278776761
KS,20069,6005,BENZENE,0.004115489326605
KS,20071,1247,BENZENE,0.003377547597077
KS,20073,6689,BENZENE,0.006266328613205
KS,20075,2690,BENZENE,0.003571668585894
KS,20077,6034,BENZENE,0.007196982937817
KS,20079,34684,BENZENE,0.008118356866551
KS,20081,4256,BENZENE,0.00372097794323
KS,20083,1916,BENZENE,0.004194588371684
KS,20085,13462,BENZENE,0.007169262650452
KS,20087,19126,BENZENE,0.007662928015743
KS,20089,3077,BENZENE,0.00487932876241
KS,20091,544179,BENZENE,0.012655120217285
KS,20093,3977,BENZENE,0.003867034169171
KS,20095,7858,BENZENE,0.006348637126783
KS,20097,2553,BENZENE,0.004415517794137
KS,20099,21607,BENZENE,0.006937371405897
KS,20101,1750,BENZENE,0.003858060976699
KS,20103,76227,BENZENE,0.010152670261602
KS,20105,3241,BENZENE,0.005233899330032
KS,20107,9656,BENZENE,0.00713116212215
KS,20109,2756,BENZENE,0.00399655978088
KS,20111,33690,BENZENE,0.008554448482537
KS,20113,29179,BENZENE,0.007518852823559
KS,20115,12660,BENZENE,0.006101916396948
KS,20117,10117,BENZENE,0.006343146554313
KS,20119,4575,BENZENE,0.004282856116082
KS,20121,32787,BENZENE,0.007996360983163
KS,20123,6373,BENZENE,0.005760232768021
KS,20125,35471,BENZENE,0.009660154984621
KS,20127,5923,BENZENE,0.00634469776976
KS,20129,3233,BENZENE,0.00329989044782
KS,20131,10178,BENZENE,0.006341751679487
KS,20133,16512,BENZENE,0.007490347999575
KS,20135,3107,BENZENE,0.00388783102308
KS,20137,5671,BENZENE,0.004535794190702
KS,20139,16295,BENZENE,0.007134334667188
KS,20141,3858,BENZENE,0.00438622078107
KS,20143,6091,BENZENE,0.005720424499324
KS,20145,6973,BENZENE,0.00518844593167
KS,20147,5642,BENZENE,0.004724889044806
KS,20149,21604,BENZENE,0.007104639653324
KS,20151,9656,BENZENE,0.005749254691839
KS,20153,2519,BENZENE,0.003717483683576
KS,20155,64511,BENZENE,0.007990963349155
KS,20157,4980,BENZENE,0.005431828902969
KS,20159,10083,BENZENE,0.005569489551153
KS,20161,71115,BENZENE,0.009007920245592
KS,20163,5181,BENZENE,0.004773150340177
KS,20165,3307,BENZENE,0.004343526405712
KS,20167,6970,BENZENE,0.004976770125459
KS,20169,55606,BENZENE,0.00792003183951
KS,20171,4936,BENZENE,0.003989245497765
KS,20173,498365,BENZENE,0.011515184779394
KS,20175,22952,BENZENE,0.005032602709103
KS,20177,177934,BENZENE,0.010838376026497
KS,20179,2556,BENZENE,0.004004983360392
KS,20181,6010,BENZENE,0.004209940918618
KS,20183,3853,BENZENE,0.00453728994492
KS,20185,4437,BENZENE,0.004804163053846
KS,20187,2235,BENZENE,0.003100232464607
KS,20189,5724,BENZENE,0.003951781029258
KS,20191,24132,BENZENE,0.007420296702965
KS,20193,7900,BENZENE,0.005189265971707
KS,20195,3001,BENZENE,0.003943462155721
KS,20197,7053,BENZENE,0.006789181651468
KS,20199,1485,BENZENE,0.003032579201397
KS,20201,5799,BENZENE,0.005775445280958
KS,20203,2234,BENZENE,0.003734444681986
KS,20205,9409,BENZENE,0.007833012766815
KS,20207,3309,BENZENE,0.006801336102924
KS,20209,157505,BENZENE,0.013222927998892
KY,21001,18656,BENZENE,0.00847989128782
KY,21003,19956,BENZENE,0.008772290342658
KY,21005,21421,BENZENE,0.010114173873636
KY,21007,8249,BENZENE,0.007712353565232
KY,21009,42173,BENZENE,0.009830629211552
KY,21011,11591,BENZENE,0.009019953499875
KY,21013,28691,BENZENE,0.008913803475205
KY,21015,118811,BENZENE,0.013000455218856
KY,21017,19985,BENZENE,0.009285218919932
KY,21019,49542,BENZENE,0.012436151849538
KY,21021,28432,BENZENE,0.009826250084032
KY,21023,8488,BENZENE,0.008594127914481
KY,21025,13878,BENZENE,0.00994902753566
KY,21027,20059,BENZENE,0.008614408184654
KY,21029,74319,BENZENE,0.011822225668783
KY,21031,12690,BENZENE,0.008634920145885
KY,21033,12984,BENZENE,0.008594592124469
KY,21035,37191,BENZENE,0.009295086953317
KY,21037,90336,BENZENE,0.014906002914311
KY,21039,5104,BENZENE,0.007456436562497
KY,21041,10811,BENZENE,0.009978034884415
KY,21043,27720,BENZENE,0.010122868833927
KY,21045,15955,BENZENE,0.00799641318347
KY,21047,73955,BENZENE,0.009626974926456
KY,21049,35613,BENZENE,0.010722186218284
KY,21051,21730,BENZENE,0.010311242076067
KY,21053,10272,BENZENE,0.008662389466292
KY,21055,9315,BENZENE,0.007900148717149
KY,21057,6856,BENZENE,0.008127934021415
KY,21059,96656,BENZENE,0.011570552219531
KY,21061,12161,BENZENE,0.008838890238232
KY,21063,7852,BENZENE,0.008708305193954
KY,21065,14672,BENZENE,0.008927128252448
KY,21067,295803,BENZENE,0.014601082314033
KY,21069,14348,BENZENE,0.008927946695222
KY,21071,39451,BENZENE,0.013780170247878
KY,21073,49285,BENZENE,0.011408267404508
KY,21075,6813,BENZENE,0.0080707271482
KY,21077,8589,BENZENE,0.009798662877883
KY,21079,16912,BENZENE,0.009044702217025
KY,21081,24662,BENZENE,0.010016909020918
KY,21083,37121,BENZENE,0.008727554104239
KY,21085,25746,BENZENE,0.00925659450214
KY,21087,11258,BENZENE,0.008042128007485
KY,21089,36892,BENZENE,0.011043314333036
KY,21091,8565,BENZENE,0.009018084224816
KY,21093,105543,BENZENE,0.011021394363536
KY,21095,29278,BENZENE,0.008526055908717
KY,21097,18846,BENZENE,0.009545225278613
KY,21099,18199,BENZENE,0.008956874036865
KY,21101,46250,BENZENE,0.01134646167707
KY,21103,15416,BENZENE,0.00966855190159
KY,21105,4902,BENZENE,0.007359989345565
KY,21107,46920,BENZENE,0.009257689517126
KY,21109,13494,BENZENE,0.008473422652837
KY,21111,741084,BENZENE,0.014813245305936
KY,21113,48586,BENZENE,0.011492444478609
KY,21115,23356,BENZENE,0.011261217973464
KY,21117,159720,BENZENE,0.014714774471194
KY,21119,16346,BENZENE,0.012148518009362
KY,21121,31883,BENZENE,0.011068707869279
KY,21123,14193,BENZENE,0.009211921119077
KY,21125,58849,BENZENE,0.010320144433209
KY,21127,15860,BENZENE,0.010318271106007
KY,21129,7887,BENZENE,0.009165315795713
KY,21131,11310,BENZENE,0.009508224612755
KY,21133,24519,BENZENE,0.010119992816123
KY,21135,13870,BENZENE,0.008650125823874
KY,21137,24742,BENZENE,0.008522520551257
KY,21139,9519,BENZENE,0.008667113632982
KY,21141,26835,BENZENE,0.009219271199014
KY,21143,8314,BENZENE,0.008641072852872
KY,21145,65565,BENZENE,0.010650201207607
KY,21147,18306,BENZENE,0.008230825586428
KY,21149,9531,BENZENE,0.008570390744764
KY,21151,82916,BENZENE,0.010697642498602
KY,21153,13333,BENZENE,0.010140914134056
KY,21155,19820,BENZENE,0.008993585285789
KY,21157,31448,BENZENE,0.009619250464171
KY,21159,12929,BENZENE,0.012565151823618
KY,21161,17490,BENZENE,0.010032452545833
KY,21163,28602,BENZENE,0.009469417392889
KY,21165,6306,BENZENE,0.007931655363598
KY,21167,21331,BENZENE,0.009546390034817
KY,21169,10099,BENZENE,0.008159013336667
KY,21171,10963,BENZENE,0.008165406755777
KY,21173,26499,BENZENE,0.010163678932795
KY,21175,13923,BENZENE,0.00869156861272
KY,21177,31499,BENZENE,0.008959614897075
KY,21179,43437,BENZENE,0.00997109772562
KY,21181,7135,BENZENE,0.009041921375258
KY,21183,23842,BENZENE,0.008587754283521
KY,21185,60316,BENZENE,0.011386242633667
KY,21187,10841,BENZENE,0.008563999304763
KY,21189,4755,BENZENE,0.008867216756651
KY,21191,14877,BENZENE,0.008887197399324
KY,21193,28712,BENZENE,0.011874330757709
KY,21195,65020,BENZENE,0.012540589644395
KY,21197,12613,BENZENE,0.00865075252898
KY,21199,63063,BENZENE,0.00989432454591
KY,21201,2282,BENZENE,0.008153915361431
KY,21203,17056,BENZENE,0.008730968622013
KY,21205,23332,BENZENE,0.009520567001705
KY,21207,17565,BENZENE,0.009183451428231
KY,21209,47173,BENZENE,0.01104967617371
KY,21211,42074,BENZENE,0.010726020137536
KY,21213,17327,BENZENE,0.010840552514867
KY,21215,17061,BENZENE,0.009719595033977
KY,21217,24512,BENZENE,0.009451196582658
KY,21219,12460,BENZENE,0.008443367209552
KY,21221,14339,BENZENE,0.007929253200612
KY,21223,8809,BENZENE,0.00955205446123
KY,21225,15007,BENZENE,0.009019392916929
KY,21227,113788,BENZENE,0.011824985036795
KY,21229,11717,BENZENE,0.008768876238796
KY,21231,20813,BENZENE,0.008435966408403
KY,21233,13621,BENZENE,0.008589712289128
KY,21235,35637,BENZENE,0.010605035095004
KY,21237,7355,BENZENE,0.009028519679271
KY,21239,24939,BENZENE,0.010274970946853
LA,22001,61773,BENZENE,0.00833548745117
LA,22003,25764,BENZENE,0.007700234558781
LA,22005,107215,BENZENE,0.009794842622824
LA,22007,23421,BENZENE,0.007559009945811
LA,22009,42073,BENZENE,0.007118227860783
LA,22011,35654,BENZENE,0.0078934977925
LA,22013,14353,BENZENE,0.008909062961291
LA,22015,116979,BENZENE,0.014666049947051
LA,22017,254969,BENZENE,0.015737070440284
LA,22019,192663,BENZENE,0.011908140847418
LA,22021,10132,BENZENE,0.006493229924836
LA,22023,6839,BENZENE,0.009397567503213
LA,22025,10407,BENZENE,0.006379704774287
LA,22027,17195,BENZENE,0.007409268016146
LA,22029,20822,BENZENE,0.007171799456391
LA,22031,26656,BENZENE,0.015945645030389
LA,22033,440170,BENZENE,0.012611950174939
LA,22035,7759,BENZENE,0.006198521233358
LA,22037,20267,BENZENE,0.00727685024764
LA,22039,33984,BENZENE,0.007829197330242
LA,22041,20767,BENZENE,0.006702567580612
LA,22043,22309,BENZENE,0.007289726430133
LA,22045,73240,BENZENE,0.009029782830162
LA,22047,33386,BENZENE,0.009104583457275
LA,22049,16274,BENZENE,0.006996961511644
LA,22051,432552,BENZENE,0.01266764073263
LA,22053,31594,BENZENE,0.007923165057129
LA,22055,221578,BENZENE,0.010909188842715
LA,22057,96318,BENZENE,0.008311690351115
LA,22059,14890,BENZENE,0.007979624136761
LA,22061,46735,BENZENE,0.009523415789746
LA,22063,128026,BENZENE,0.009429295697174
LA,22065,12093,BENZENE,0.008044561543341
LA,22067,27979,BENZENE,0.007267601542865
LA,22069,39566,BENZENE,0.007800626547009
LA,22071,343829,BENZENE,0.013393696886696
LA,22073,153716,BENZENE,0.009577098248728
LA,22075,23042,BENZENE,0.008120257181087
LA,22077,22802,BENZENE,0.007476640421844
LA,22079,131613,BENZENE,0.008969392429029
LA,22081,9091,BENZENE,0.010771431381855
LA,22083,20725,BENZENE,0.007212015316045
LA,22085,24233,BENZENE,0.006796649075563
LA,22087,35881,BENZENE,0.011722001372871
LA,22089,52779,BENZENE,0.011667966429922
LA,22091,11203,BENZENE,0.006823825675321
LA,22093,22102,BENZENE,0.009210767596921
LA,22095,45924,BENZENE,0.009729902328481
LA,22097,83375,BENZENE,0.008804804407019
LA,22099,52160,BENZENE,0.008458282799931
LA,22101,54648,BENZENE,0.007492378833574
LA,22103,233740,BENZENE,0.009207844785098
LA,22105,121097,BENZENE,0.009367737217943
LA,22107,5252,BENZENE,0.006043097001209
LA,22109,111858,BENZENE,0.008635725392108
LA,22111,22721,BENZENE,0.007662686443164
LA,22113,57986,BENZENE,0.008728642544907
LA,22115,52334,BENZENE,0.00782303615624
LA,22117,47168,BENZENE,0.007193092889163
LA,22119,41207,BENZENE,0.010235545426203
LA,22121,23785,BENZENE,0.011376236175211
LA,22123,11604,BENZENE,0.006188603130964
LA,22125,15625,BENZENE,0.006898414108946
LA,22127,15313,BENZENE,0.006527371179169
ME,23001,107702,BENZENE,0.012084326258587
ME,23003,71870,BENZENE,0.008197276523489
ME,23005,281653,BENZENE,0.013423094596579
ME,23007,30768,BENZENE,0.008581506739731
ME,23009,54418,BENZENE,0.008470873814122
ME,23011,122151,BENZENE,0.01153707444424
ME,23013,39735,BENZENE,0.00944607123853
ME,23015,34457,BENZENE,0.010180133838704
ME,23017,57833,BENZENE,0.00899840987603
ME,23019,153923,BENZENE,0.010358300124033
ME,23021,17535,BENZENE,0.008100958884786
ME,23023,35293,BENZENE,0.011704000976565
ME,23025,52228,BENZENE,0.009529842943169
ME,23027,38786,BENZENE,0.00893756799449
ME,23029,32856,BENZENE,0.007695884487529
ME,23031,197131,BENZENE,0.012248117901981
MD,24001,75087,BENZENE,0.009946572141854
MD,24003,537656,BENZENE,0.015281228745339
MD,24005,805024,BENZENE,0.015985027164638
MD,24009,88737,BENZENE,0.010932988728272
MD,24011,33066,BENZENE,0.010281724825075
MD,24013,167134,BENZENE,0.012473437905758
MD,24015,101108,BENZENE,0.012991334016696
MD,24017,146551,BENZENE,0.012607244253751
MD,24019,32618,BENZENE,0.009951571071995
MD,24021,233385,BENZENE,0.013515824342381
MD,24023,30097,BENZENE,0.007632422986188
MD,24025,244826,BENZENE,0.01341513141408
MD,24027,287085,BENZENE,0.016425710761813
MD,24029,20197,BENZENE,0.011190565868553
MD,24031,971777,BENZENE,0.018993928084475
MD,24033,863416,BENZENE,0.018198012771301
MD,24035,47798,BENZENE,0.010896210931231
MD,24037,105149,BENZENE,0.010835382606705
MD,24039,26470,BENZENE,0.009318578800262
MD,24041,37782,BENZENE,0.010765189173981
MD,24043,147423,BENZENE,0.014099913438111
MD,24045,98733,BENZENE,0.01069265585814
MD,24047,51454,BENZENE,0.009002388428771
MD,24510,620892,BENZENE,0.018799296515785
MA,25001,215888,BENZENE,0.010052799980866
MA,25003,131219,BENZENE,0.00916413264255
MA,25005,548285,BENZENE,0.013539394888561
MA,25007,16535,BENZENE,0.009051733515581
MA,25009,743153,BENZENE,0.015893521630912
MA,25011,71372,BENZENE,0.011841242086011
MA,25013,463490,BENZENE,0.01663984154826
MA,25015,158080,BENZENE,0.013712937852325
MA,25017,1503085,BENZENE,0.017925442920269
MA,25019,10172,BENZENE,0.008849537376024
MA,25021,670850,BENZENE,0.016975189261892
MA,25023,494919,BENZENE,0.013347731830723
MA,25025,722023,BENZENE,0.021610355122684
MA,25027,798552,BENZENE,0.012800076038485
MI,26001,10942,BENZENE,0.008516061995286
MI,26003,9511,BENZENE,0.007208668790698
MI,26005,111403,BENZENE,0.010834483584642
MI,26007,29598,BENZENE,0.009665758968374
MI,26009,23580,BENZENE,0.008965403950002
MI,26011,15899,BENZENE,0.009561575735606
MI,26013,8860,BENZENE,0.006991917605024
MI,26015,59173,BENZENE,0.010353922592405
MI,26017,107771,BENZENE,0.012786614921557
MI,26019,17525,BENZENE,0.008318391662844
MI,26021,156813,BENZENE,0.012429627828246
MI,26023,45245,BENZENE,0.010192665410812
MI,26025,136146,BENZENE,0.012218757596205
MI,26027,52293,BENZENE,0.011302451973172
MI,26029,25946,BENZENE,0.008545440764686
MI,26031,26151,BENZENE,0.008234018366173
MI,26033,38520,BENZENE,0.009352439865291
MI,26035,30926,BENZENE,0.008735120880271
MI,26037,75382,BENZENE,0.011891824660488
MI,26039,14074,BENZENE,0.008799695826089
MI,26041,37069,BENZENE,0.008558275121181
MI,26043,26168,BENZENE,0.009358617140117
MI,26045,107759,BENZENE,0.011973047943981
MI,26047,32694,BENZENE,0.0084245690987
MI,26049,425787,BENZENE,0.014186208145848
MI,26051,25692,BENZENE,0.009244750965896
MI,26053,16427,BENZENE,0.00831995120532
MI,26055,86986,BENZENE,0.010178317733581
MI,26057,42476,BENZENE,0.009928228358493
MI,26059,46688,BENZENE,0.009725003323935
MI,26061,36628,BENZENE,0.007687431214349
MI,26063,33118,BENZENE,0.008609439418206
MI,26065,280895,BENZENE,0.014107319043831
MI,26067,63905,BENZENE,0.010777294848321
MI,26069,25887,BENZENE,0.008737828576387
MI,26071,11817,BENZENE,0.008682655093782
MI,26073,70311,BENZENE,0.010835978174948
MI,26075,160241,BENZENE,0.012861668104025
MI,26077,250331,BENZENE,0.013375662032211
MI,26079,17153,BENZENE,0.008567408673095
MI,26081,602611,BENZENE,0.015103543356196
MI,26083,2156,BENZENE,0.007535285091912
MI,26085,11539,BENZENE,0.008278981892061
MI,26087,88319,BENZENE,0.011929230113371
MI,26089,21708,BENZENE,0.008393307119835
MI,26091,99892,BENZENE,0.011709141224505
MI,26093,180964,BENZENE,0.013191656701798
MI,26095,6631,BENZENE,0.007804487689183
MI,26097,11113,BENZENE,0.007867401045463
MI,26099,840978,BENZENE,0.018920015604472
MI,26101,24733,BENZENE,0.008669103739235
MI,26103,67077,BENZENE,0.007943980461351
MI,26105,28705,BENZENE,0.008837910659066
MI,26107,42798,BENZENE,0.008862372357096
MI,26109,24029,BENZENE,0.008860314756538
MI,26111,83629,BENZENE,0.010997251751997
MI,26113,14849,BENZENE,0.008279982982393
MI,26115,152016,BENZENE,0.013006851023296
MI,26117,63342,BENZENE,0.009897912160159
MI,26119,9765,BENZENE,0.009738160512023
MI,26121,172169,BENZENE,0.012032939371288
MI,26123,48460,BENZENE,0.009380039105684
MI,26125,1202362,BENZENE,0.017295258209291
MI,26127,26570,BENZENE,0.008849952003098
MI,26129,21699,BENZENE,0.009077670732765
MI,26131,6780,BENZENE,0.006972889069073
MI,26133,23528,BENZENE,0.008410056024831
MI,26135,8640,BENZENE,0.008903193230311
MI,26137,24164,BENZENE,0.009983440078799
MI,26139,263788,BENZENE,0.01224421615251
MI,26141,13376,BENZENE,0.00811856315646
MI,26143,24449,BENZENE,0.008261166433104
MI,26145,200169,BENZENE,0.012606313608918
MI,26147,163035,BENZENE,0.016409955704091
MI,26149,61290,BENZENE,0.010730278145627
MI,26151,43114,BENZENE,0.009642311911319
MI,26153,8485,BENZENE,0.007504817258238
MI,26155,70648,BENZENE,0.011485716258677
MI,26157,55729,BENZENE,0.009864310376876
MI,26159,76258,BENZENE,0.010358327616189
MI,26161,344791,BENZENE,0.015125512496901
MI,26163,1820537,BENZENE,0.018773436523436
MI,26165,32732,BENZENE,0.00855978449141
MN,27001,16202,BENZENE,0.008697225701554
MN,27003,330844,BENZENE,0.021616245502939
MN,27005,32504,BENZENE,0.01066072960935
MN,27007,44442,BENZENE,0.012323009845387
MN,27009,38451,BENZENE,0.01337440368305
MN,27011,5269,BENZENE,0.015644143711853
MN,27013,64013,BENZENE,0.014638641520562
MN,27015,25893,BENZENE,0.015369811791995
MN,27017,35386,BENZENE,0.00930994725132
MN,27019,91042,BENZENE,0.013743236112277
MN,27021,28567,BENZENE,0.008336461961382
MN,27023,12439,BENZENE,0.011874238445508
MN,27025,53887,BENZENE,0.014500240880614
MN,27027,58999,BENZENE,0.012773060076401
MN,27029,8695,BENZENE,0.008937675694162
MN,27031,5176,BENZENE,0.007188041996944
MN,27033,11687,BENZENE,0.023442981864442
MN,27035,62500,BENZENE,0.009151965647276
MN,27037,398552,BENZENE,0.018607549110146
MN,27039,20087,BENZENE,0.009791499228193
MN,27041,36009,BENZENE,0.009790392102474
MN,27043,14553,BENZENE,0.009207810849906
MN,27045,20866,BENZENE,0.008464698729781
MN,27047,31233,BENZENE,0.009547201095086
MN,27049,46183,BENZENE,0.011001972520732
MN,27051,6018,BENZENE,0.008833933023154
MN,27053,1152425,BENZENE,0.02039530529026
MN,27055,19027,BENZENE,0.009637361361724
MN,27057,20428,BENZENE,0.00905739841084
MN,27059,37816,BENZENE,0.012621135939282
MN,27061,45058,BENZENE,0.007885655606297
MN,27063,10266,BENZENE,0.00878126142237
MN,27065,16239,BENZENE,0.010845834395747
MN,27067,42239,BENZENE,0.009670061655406
MN,27069,4552,BENZENE,0.008165368289397
MN,27071,13306,BENZENE,0.007585451987814
MN,27073,7259,BENZENE,0.008108261308761
MN,27075,10866,BENZENE,0.007569242150162
MN,27077,4045,BENZENE,0.007694821635613
MN,27079,27703,BENZENE,0.010730502687621
MN,27081,5896,BENZENE,0.006986474699774
MN,27083,25857,BENZENE,0.007887236899523
MN,27085,36648,BENZENE,0.009770642703402
MN,27087,5413,BENZENE,0.008138303876073
MN,27089,9439,BENZENE,0.007947262132817
MN,27091,20840,BENZENE,0.008913849845388
MN,27093,23300,BENZENE,0.009021129826938
MN,27095,26097,BENZENE,0.010064522409591
MN,27097,33198,BENZENE,0.009528465889847
MN,27099,39163,BENZENE,0.010454481302246
MN,27101,8725,BENZENE,0.006917133180937
MN,27103,32727,BENZENE,0.013185699482413
MN,27105,21378,BENZENE,0.007702573688524
MN,27107,6852,BENZENE,0.007741815273661
MN,27109,144243,BENZENE,0.012256975672874
MN,27111,57303,BENZENE,0.008715506078356
MN,27113,13928,BENZENE,0.010703291109464
MN,27115,29750,BENZENE,0.009520365962796
MN,27117,9596,BENZENE,0.006800271771233
MN,27119,31600,BENZENE,0.010511543774681
MN,27121,10995,BENZENE,0.009087374893236
MN,27123,508639,BENZENE,0.023326781713148
MN,27125,4089,BENZENE,0.013338508184584
MN,27127,16059,BENZENE,0.01083682194192
MN,27129,15730,BENZENE,0.009243629172705
MN,27131,64142,BENZENE,0.013579115722201
MN,27133,9687,BENZENE,0.007831145903252
MN,27135,15629,BENZENE,0.009226750461711
MN,27137,200226,BENZENE,0.010390985590736
MN,27139,129928,BENZENE,0.014779795222392
MN,27141,88499,BENZENE,0.014082391356423
MN,27143,15226,BENZENE,0.009678232815249
MN,27145,150638,BENZENE,0.011891706930705
MN,27147,36576,BENZENE,0.010324996955044
MN,27149,9726,BENZENE,0.009831457124937
MN,27151,9783,BENZENE,0.009218052002417
MN,27153,24895,BENZENE,0.008654128805175
MN,27155,3558,BENZENE,0.013294037161314
MN,27157,21676,BENZENE,0.010337726935383
MN,27159,13843,BENZENE,0.008581709409395
MN,27161,19136,BENZENE,0.010600931351279
MN,27163,238136,BENZENE,0.019476249533313
MN,27165,11211,BENZENE,0.01285362428396
MN,27167,6576,BENZENE,0.009198504411363
MN,27169,51461,BENZENE,0.010252749101121
MN,27171,124700,BENZENE,0.012900312331305
MN,27173,10438,BENZENE,0.010140590657601
MS,28001,32297,BENZENE,0.007357613975651
MS,28003,37057,BENZENE,0.008839772349525
MS,28005,13131,BENZENE,0.006059824409173
MS,28007,19564,BENZENE,0.007303411131757
MS,28009,8729,BENZENE,0.007657501028096
MS,28011,34145,BENZENE,0.007738501710224
MS,28013,14962,BENZENE,0.007370957367156
MS,28015,10597,BENZENE,0.006483407740949
MS,28017,17392,BENZENE,0.007629406421175
MS,28019,8547,BENZENE,0.006574669100577
MS,28021,9604,BENZENE,0.006359085917824
MS,28023,16732,BENZENE,0.006931096458053
MS,28025,20634,BENZENE,0.00853518325202
MS,28027,26147,BENZENE,0.008121831148116
MS,28029,29449,BENZENE,0.007713829097344
MS,28031,19568,BENZENE,0.007308929195888
MS,28033,161252,BENZENE,0.011575616776492
MS,28035,74934,BENZENE,0.009437606986015
MS,28037,8118,BENZENE,0.006009176610579
MS,28039,22578,BENZENE,0.007297022050535
MS,28041,14400,BENZENE,0.006465991879093
MS,28043,21897,BENZENE,0.00846579683424
MS,28045,43929,BENZENE,0.007558097120034
MS,28047,187020,BENZENE,0.009382659520727
MS,28049,245284,BENZENE,0.011528241277035
MS,28051,19198,BENZENE,0.007349618350669
MS,28053,9375,BENZENE,0.006827882742292
MS,28055,1406,BENZENE,0.005803788460645
MS,28057,23401,BENZENE,0.007500197772481
MS,28059,139668,BENZENE,0.008732366122188
MS,28061,17062,BENZENE,0.006671938735186
MS,28063,7726,BENZENE,0.0060250111631
MS,28065,12487,BENZENE,0.006407774807799
MS,28067,67757,BENZENE,0.008491425387039
MS,28069,10456,BENZENE,0.006834832562919
MS,28071,47351,BENZENE,0.008703463479897
MS,28073,55658,BENZENE,0.008186716454481
MS,28075,80261,BENZENE,0.009083870869951
MS,28077,12929,BENZENE,0.006639198145679
MS,28079,23805,BENZENE,0.007307991527143
MS,28081,82910,BENZENE,0.009980758613335
MS,28083,32317,BENZENE,0.008409184165968
MS,28085,34869,BENZENE,0.008021322596507
MS,28087,59774,BENZENE,0.009564584778025
MS,28089,95203,BENZENE,0.009635648930882
MS,28091,27088,BENZENE,0.007016782436663
MS,28093,37144,BENZENE,0.008697925843755
MS,28095,36989,BENZENE,0.008327179901393
MS,28097,10923,BENZENE,0.007755276581901
MS,28099,29676,BENZENE,0.007719926194016
MS,28101,21720,BENZENE,0.00721153901248
MS,28103,11545,BENZENE,0.007787390482723
MS,28105,47671,BENZENE,0.009398544354173
MS,28107,34707,BENZENE,0.008182112675231
MS,28109,55834,BENZENE,0.007713799983965
MS,28111,12250,BENZENE,0.006863473678047
MS,28113,40404,BENZENE,0.008272098926933
MS,28115,29957,BENZENE,0.008100642691894
MS,28117,25276,BENZENE,0.008317180932019
MS,28119,8223,BENZENE,0.007207673334304
MS,28121,141617,BENZENE,0.009612894134452
MS,28123,28264,BENZENE,0.007386131561687
MS,28125,4916,BENZENE,0.006196070089077
MS,28127,27503,BENZENE,0.007117703420644
